,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres
8498,FAMILY,4.1,19388,35,1000000,0,0,Everyone,Entertainment;Music & Video,Entertainment,Music & Video
8499,COMMUNICATION,0,49,1.1,1000,0,0,Everyone,Communication,Communication,Communication
8500,MAPS_AND_NAVIGATION,4.1,204,11,10000,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
8501,LIFESTYLE,0,0,13,500,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8502,FAMILY,0,13,34,1000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8503,SOCIAL,4.8,65,7.1,500,0,0,Teen,Social,Social,Social
8504,COMMUNICATION,0,0,4.2,50,0,0,Everyone,Communication,Communication,Communication
8505,BEAUTY,0,8,17,100,0,0,Everyone,Beauty,Beauty,Beauty
8506,LIFESTYLE,0,1,3,100,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8507,SOCIAL,4.3,3,5.3,100,0,0,Teen,Social,Social,Social
8508,FINANCE,2.8,851,30,100000,0,0,Everyone,Finance,Finance,Finance
8509,LIFESTYLE,0,0,3.3,1,0,0,Teen,Lifestyle,Lifestyle,Lifestyle
8510,LIFESTYLE,0,0,2.5,10,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8511,TOOLS,4.7,6505,2,50000,1,2.99,Everyone,Tools,Tools,Tools
8512,TOOLS,4.5,569727,37,10000000,0,0,Everyone,Tools,Tools,Tools
8513,TOOLS,4.2,91186,6.3,5000000,0,0,Everyone,Tools,Tools,Tools
8514,TOOLS,4.3,1072565,37,50000000,0,0,Everyone,Tools,Tools,Tools
8515,TOOLS,3.8,120494,2.3,10000000,0,0,Everyone,Tools,Tools,Tools
8516,PRODUCTIVITY,3.8,637,7.2,100000,0,0,Everyone,Productivity,Productivity,Productivity
8517,TOOLS,4.2,43677,37,1000000,0,0,Everyone,Tools,Tools,Tools
8518,TOOLS,3.8,79132,2.2,10000000,0,0,Everyone,Tools,Tools,Tools
8519,FAMILY,4,39682,6.2,1000000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8520,TOOLS,4,18478,1.7,1000000,0,0,Everyone,Tools,Tools,Tools
8521,FAMILY,4.6,12,10,1000,0,0,Mature 17+,Entertainment,Entertainment,Entertainment
8522,TOOLS,4,32879,3.2,5000000,0,0,Everyone,Tools,Tools,Tools
8523,FINANCE,4.3,85,30,10000,0,0,Everyone,Finance,Finance,Finance
8524,FAMILY,4.3,23,11,5000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8525,TOOLS,3.9,34612,2.4,5000000,0,0,Everyone,Tools,Tools,Tools
8526,PRODUCTIVITY,5,2,1.7,10,1,0.99,Everyone,Productivity,Productivity,Productivity
8527,TOOLS,4,593,3.3,100000,0,0,Everyone,Tools,Tools,Tools
8528,VIDEO_PLAYERS,4.1,253207,13,10000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
8529,TOOLS,3.9,23348,3.2,5000000,0,0,Everyone,Tools,Tools,Tools
8530,PRODUCTIVITY,4.2,133,7.9,10000,0,0,Everyone,Productivity,Productivity,Productivity
8531,PHOTOGRAPHY,4.3,46242,5.2,1000000,0,0,Everyone,Photography,Photography,Photography
8532,SOCIAL,4.5,40467,22,1000000,0,0,Everyone,Social,Social,Social
8533,TOOLS,4.4,16192,1.6,1000000,0,0,Everyone,Tools,Tools,Tools
8534,TOOLS,4.1,802,9.4,50000,0,0,Everyone,Tools,Tools,Tools
8535,VIDEO_PLAYERS,4.2,58981,5.4,10000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
8536,SPORTS,4.5,177,1.1,10000,0,0,Everyone,Sports,Sports,Sports
8537,VIDEO_PLAYERS,4.6,148715,3.3,10000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
8538,VIDEO_PLAYERS,4.1,24565,5.5,1000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
8539,PRODUCTIVITY,3.9,1322,4.2,100000,0,0,Everyone,Productivity,Productivity,Productivity
8540,TOOLS,4.7,59632,10,1000000,0,0,Everyone,Tools,Tools,Tools
8541,TOOLS,3.9,8780,5,1000000,0,0,Everyone,Tools,Tools,Tools
8542,VIDEO_PLAYERS,4.3,38607,2.9,1000000,0,0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors
8543,SOCIAL,2.9,90,30,10000,0,0,Mature 17+,Social,Social,Social
8544,BOOKS_AND_REFERENCE,4.4,283,5.4,10000,0,0,Everyone 10+,Books & Reference,Books & Reference,Books & Reference
8545,SOCIAL,3.7,55,3.7,5000,0,0,Teen,Social,Social,Social
8546,COMMUNICATION,4.4,25,2.9,5000,0,0,Everyone,Communication,Communication,Communication
8547,FAMILY,4.1,942,3,100000,0,0,Everyone,Role Playing,Role Playing,Role Playing
8548,COMMUNICATION,0,3,4.2,5000,0,0,Everyone,Communication,Communication,Communication
8549,TOOLS,2.8,11,11,1000,0,0,Everyone,Tools,Tools,Tools
8550,MEDICAL,4.9,18,3,1000,0,0,Everyone,Medical,Medical,Medical
8551,SOCIAL,3.4,44,6.3,1000,0,0,Teen,Social,Social,Social
8552,TOOLS,2.8,54,20,5000,0,0,Everyone,Tools,Tools,Tools
8553,GAME,2.5,450,97,10000,0,0,Everyone,Card,Card,Card
8554,PERSONALIZATION,4.7,51,259,1000,0,0,Everyone,Personalization,Personalization,Personalization
8555,BOOKS_AND_REFERENCE,3.1,50,4.9,1000,1,1.99,Everyone,Books & Reference,Books & Reference,Books & Reference
8556,COMMUNICATION,0,0,11,10,0,0,Teen,Communication,Communication,Communication
8557,TOOLS,3.2,11,36,1000,0,0,Everyone,Tools,Tools,Tools
8558,MAPS_AND_NAVIGATION,4.3,15,164,5000,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
8559,TOOLS,3.9,27,3,1000,0,0,Everyone,Tools,Tools,Tools
8560,TOOLS,3.6,7,16,1000,0,0,Everyone,Tools,Tools,Tools
8561,SOCIAL,3.2,6,458,100,0,0,Everyone,Social,Social,Social
8562,TRAVEL_AND_LOCAL,0,51,245,10000,0,0,Everyone,Travel & Local,Travel & Local,Travel & Local
8563,COMMUNICATION,3.5,11,5.2,1000,0,0,Everyone,Communication,Communication,Communication
8564,SPORTS,3.3,64,5.7,5000,0,0,Everyone,Sports,Sports,Sports
8565,TOOLS,0,0,3.3,5,1,0.99,Everyone,Tools,Tools,Tools
8566,NEWS_AND_MAGAZINES,0,0,27,10,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8567,PHOTOGRAPHY,0,2,10,100,0,0,Everyone,Photography,Photography,Photography
8568,MAPS_AND_NAVIGATION,0,10,7.8,100,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
8569,MEDICAL,2.4,32,8.5,5000,0,0,Everyone,Medical,Medical,Medical
8570,SOCIAL,4.4,5985,5.9,500000,0,0,Everyone,Social,Social,Social
8571,FAMILY,2.8,5,629,50,1,0.99,Everyone,Role Playing,Role Playing,Role Playing
8572,FAMILY,5,3,1.7,500,0,0,Everyone,Education,Education,Education
8573,FINANCE,0,0,92,100,0,0,Everyone,Finance,Finance,Finance
8574,SPORTS,4.4,426,21,5000,1,1.99,Everyone,Sports,Sports,Sports
8575,SHOPPING,0,3,1.2,100,0,0,Everyone,Shopping,Shopping,Shopping
8576,TOOLS,0,4,33,100,0,0,Everyone,Tools,Tools,Tools
8577,TOOLS,0,0,35,50,0,0,Everyone,Tools,Tools,Tools
8578,PRODUCTIVITY,0,0,37,5,0,0,Everyone,Productivity,Productivity,Productivity
8579,SOCIAL,0,0,2.4,10,0,0,Teen,Social,Social,Social
8580,GAME,0,0,11,10,0,0,Everyone,Adventure,Adventure,Adventure
8581,BUSINESS,0,1,23,100,0,0,Everyone,Business,Business,Business
8582,FAMILY,5,3,4,100,0,0,Everyone,Education,Education,Education
8583,FAMILY,0,0,37,10,0,0,Everyone,Role Playing,Role Playing,Role Playing
8584,NEWS_AND_MAGAZINES,3.3,78,17,10000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8585,NEWS_AND_MAGAZINES,2.9,61,4.1,10000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8586,NEWS_AND_MAGAZINES,4.1,56,28,1000,0,0,Everyone 10+,News & Magazines,News & Magazines,News & Magazines
8587,NEWS_AND_MAGAZINES,4.6,18,1.8,100,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8588,BUSINESS,0,0,3.4,50,0,0,Everyone,Business,Business,Business
8589,NEWS_AND_MAGAZINES,2.2,160,32,50000,0,0,Everyone 10+,News & Magazines,News & Magazines,News & Magazines
8590,PERSONALIZATION,4.3,505,288,10000,1,1.99,Everyone,Personalization,Personalization,Personalization
8591,SOCIAL,5,20,4.2,10,0,0,Teen,Social,Social,Social
8592,NEWS_AND_MAGAZINES,2.5,2055,17,100000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8593,PRODUCTIVITY,0,4,18,500,0,0,Teen,Productivity,Productivity,Productivity
8594,NEWS_AND_MAGAZINES,3,29,37,5000,0,0,Everyone 10+,News & Magazines,News & Magazines,News & Magazines
8595,NEWS_AND_MAGAZINES,3.7,794,15,100000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8596,FAMILY,5,1,3.8,10,0,0,Everyone,Education,Education,Education
8597,BUSINESS,0,0,21,10,0,0,Everyone,Business,Business,Business
8598,BUSINESS,0,1,4.2,50,0,0,Everyone,Business,Business,Business
8599,BUSINESS,0,0,28,500,0,0,Everyone,Business,Business,Business
8600,BOOKS_AND_REFERENCE,0,7,2.3,10,1,2.99,Teen,Books & Reference,Books & Reference,Books & Reference
8601,FINANCE,5,12,775,100,0,0,Everyone,Finance,Finance,Finance
8602,BUSINESS,0,4,10,100,0,0,Everyone,Business,Business,Business
8603,FINANCE,0,0,5.9,100,0,0,Everyone,Finance,Finance,Finance
8604,FAMILY,4.1,89,33,5000,1,4.49,Everyone,Education;Education,Education,Education
8605,FAMILY,0,0,7.5,5,0,0,Everyone,Education,Education,Education
8606,FAMILY,0,0,19,10,0,0,Everyone,Education,Education,Education
8607,NEWS_AND_MAGAZINES,0,0,3.8,10,0,0,Teen,News & Magazines,News & Magazines,News & Magazines
8608,NEWS_AND_MAGAZINES,4.1,905,4,50000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8609,NEWS_AND_MAGAZINES,2.6,820,37,100000,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8610,FAMILY,4.6,11872,62,100000,0,0,Teen,Role Playing,Role Playing,Role Playing
8611,FAMILY,4.5,69013,37,1000000,0,0,Teen,Role Playing,Role Playing,Role Playing
8612,BUSINESS,0,0,7.6,1,0,0,Everyone,Business,Business,Business
8613,FAMILY,4.5,364013,27,1000000,0,0,Everyone 10+,Role Playing,Role Playing,Role Playing
8614,NEWS_AND_MAGAZINES,0,0,2.1,0,0,0,Everyone,News & Magazines,News & Magazines,News & Magazines
8615,FAMILY,3.3,707,15,100000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8616,PRODUCTIVITY,0,130,3.4,1000,1,8.49,Everyone,Productivity,Productivity,Productivity
8617,GAME,4.4,13079,30,500000,0,0,Everyone 10+,Adventure,Adventure,Adventure
8618,PERSONALIZATION,4.7,4856,18,50000,1,2.49,Everyone,Personalization,Personalization,Personalization
8619,FAMILY,4.7,2910,5.3,50000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8620,FAMILY,4,3745,31,1000000,0,0,Everyone,Education;Education,Education,Education
8621,GAME,4.5,2032,50,50000,0,0,Teen,Card,Card,Card
8622,PRODUCTIVITY,4.3,596,22,50000,0,0,Everyone,Productivity,Productivity,Productivity
8623,FAMILY,4.6,166,2.6,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8624,FAMILY,4.7,456474,86,5000000,0,0,Teen,Role Playing,Role Playing,Role Playing
8625,GAME,4.4,267395,71,5000000,0,0,Everyone 10+,Action,Action,Action
8626,FAMILY,4,45359,32,1000000,0,0,Everyone 10+,Role Playing,Role Playing,Role Playing
8627,PRODUCTIVITY,4.2,25427,9.2,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8628,PRODUCTIVITY,4.3,815974,37,100000000,0,0,Everyone,Productivity,Productivity,Productivity
8629,PRODUCTIVITY,4.1,14432,16,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8630,PRODUCTIVITY,4.5,298854,37,10000000,0,0,Everyone,Productivity,Productivity,Productivity
8631,BUSINESS,4.3,54520,37,10000000,0,0,Everyone,Business,Business,Business
8632,PRODUCTIVITY,4.3,226295,4.2,10000000,0,0,Everyone,Productivity,Productivity,Productivity
8633,PRODUCTIVITY,4.7,253155,3.5,5000000,0,0,Everyone,Productivity,Productivity,Productivity
8634,TOOLS,4.1,7063,37,1000000,0,0,Everyone,Tools,Tools,Tools
8635,PRODUCTIVITY,4.3,549900,60,10000000,0,0,Everyone,Productivity,Productivity,Productivity
8636,PRODUCTIVITY,4.4,691474,37,100000000,0,0,Everyone,Productivity,Productivity,Productivity
8637,FAMILY,3.1,1073,5.9,100000,0,0,Everyone,Strategy,Strategy,Strategy
8638,GAME,4,154108,78,5000000,0,0,Everyone,Racing,Racing,Racing
8639,PRODUCTIVITY,4.5,123412,37,50000000,0,0,Everyone,Productivity,Productivity,Productivity
8640,PRODUCTIVITY,4.5,155998,12,10000000,0,0,Everyone,Productivity,Productivity,Productivity
8641,PRODUCTIVITY,4.4,72161,4.9,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8642,PRODUCTIVITY,4.2,30291,37,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8643,PRODUCTIVITY,4.6,404610,37,10000000,0,0,Everyone,Productivity,Productivity,Productivity
8644,BOOKS_AND_REFERENCE,4.4,43088,3,1000000,0,0,Teen,Books & Reference,Books & Reference,Books & Reference
8645,PRODUCTIVITY,4.6,6320,6.3,100000,0,0,Everyone,Productivity,Productivity,Productivity
8646,GAME,4,271214,37,10000000,0,0,Teen,Arcade,Arcade,Arcade
8647,PRODUCTIVITY,4.6,14089,8.4,500000,0,0,Everyone,Productivity,Productivity,Productivity
8648,PRODUCTIVITY,4.3,26452,4,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8649,PRODUCTIVITY,4.3,6120,1.9,100000,0,0,Everyone,Productivity,Productivity,Productivity
8650,PRODUCTIVITY,3.9,7801,201,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8651,PRODUCTIVITY,4.5,57449,5,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8652,PRODUCTIVITY,4.7,7566,4,500000,0,0,Everyone,Productivity,Productivity,Productivity
8653,PRODUCTIVITY,4.3,4649,30,100000,0,0,Everyone,Productivity,Productivity,Productivity
8654,PRODUCTIVITY,4.6,25370,37,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8655,LIFESTYLE,4.6,10484,9,1000000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8656,PRODUCTIVITY,4.2,2537,8.5,500000,0,0,Everyone,Productivity,Productivity,Productivity
8657,PRODUCTIVITY,4.3,4441,37,100000,0,0,Everyone,Productivity,Productivity,Productivity
8658,PRODUCTIVITY,4.6,2401017,37,100000000,0,0,Everyone,Productivity,Productivity,Productivity
8659,PRODUCTIVITY,4.2,86172,13,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8660,PRODUCTIVITY,4.1,661,3.4,100000,0,0,Everyone,Productivity,Productivity,Productivity
8661,PRODUCTIVITY,4.6,7969,20,100000,0,0,Everyone,Productivity,Productivity,Productivity
8662,PRODUCTIVITY,4.4,688,4.4,50000,0,0,Everyone,Productivity,Productivity,Productivity
8663,FAMILY,3.7,56664,8.3,1000000,0,0,Everyone,Casual,Casual,Casual
8664,MEDICAL,4.4,2295,19,100000,0,0,Everyone,Medical,Medical,Medical
8665,GAME,3.9,1290,6.4,100000,0,0,Everyone,Word,Word,Word
8666,TOOLS,4.3,15618,2.4,1000000,0,0,Everyone,Tools,Tools,Tools
8667,PERSONALIZATION,4.3,266434,37,10000000,0,0,Everyone,Personalization,Personalization,Personalization
8668,PRODUCTIVITY,4.3,11402,5.3,1000000,0,0,Everyone,Productivity,Productivity,Productivity
8669,FAMILY,4.5,1007,5.2,100000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8670,GAME,4.5,401648,70,10000000,0,0,Everyone,Action,Action,Action
8671,GAME,4.5,8193,41,500000,0,0,Everyone,Arcade,Arcade,Arcade
8672,SPORTS,4.5,97,1.9,10000,0,0,Everyone,Sports,Sports,Sports
8673,GAME,4.7,1115,39,100000,0,0,Everyone,Arcade,Arcade,Arcade
8674,FAMILY,4.3,1853,5.8,500000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8675,PERSONALIZATION,4.4,1623,11,1000000,0,0,Mature 17+,Personalization,Personalization,Personalization
8676,SOCIAL,4.5,787,6.9,100000,0,0,Everyone,Social,Social,Social
8677,PHOTOGRAPHY,4.3,18,15,5000,0,0,Teen,Photography,Photography,Photography
8678,FAMILY,4.3,1922,4.7,500000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8679,ART_AND_DESIGN,4.2,175,8.2,50000,0,0,Everyone,Art & Design,Art & Design,Art & Design
8680,PHOTOGRAPHY,4.2,784,18,100000,0,0,Everyone,Photography,Photography,Photography
8681,TOOLS,4.3,1283,4.4,100000,0,0,Everyone,Tools,Tools,Tools
8682,PHOTOGRAPHY,4.2,67,15,10000,0,0,Everyone,Photography,Photography,Photography
8683,PERSONALIZATION,4.7,10786,9.4,500000,0,0,Mature 17+,Personalization,Personalization,Personalization
8684,FAMILY,4.1,623,3,100000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8685,SOCIAL,4.3,39,12,5000,0,0,Everyone,Social,Social,Social
8686,PERSONALIZATION,4.1,293,3.4,100000,0,0,Everyone,Personalization,Personalization,Personalization
8687,PHOTOGRAPHY,3.8,4813,5.1,100000,0,0,Everyone,Photography,Photography,Photography
8688,PHOTOGRAPHY,4.5,12,2,1000,0,0,Teen,Photography,Photography,Photography
8689,FAMILY,4.1,3003,3.2,1000000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8690,PHOTOGRAPHY,0,2,5.2,1000,0,0,Everyone,Photography,Photography,Photography
8691,SOCIAL,4.3,48,11,5000,0,0,Everyone,Social,Social,Social
8692,PHOTOGRAPHY,4.5,16,14,1000,0,0,Teen,Photography,Photography,Photography
8693,PHOTOGRAPHY,4.1,88,7.7,10000,0,0,Everyone,Photography,Photography,Photography
8694,PERSONALIZATION,4.4,49,12,10000,0,0,Teen,Personalization,Personalization,Personalization
8695,FAMILY,4.3,694,3.8,100000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8696,FAMILY,4.4,634,8.1,100000,0,0,Teen,Entertainment,Entertainment,Entertainment
8697,FAMILY,4.3,131,5.4,50000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8698,FAMILY,0,1,5.7,100,0,0,Everyone,Entertainment,Entertainment,Entertainment
8699,SOCIAL,4.1,56,10,5000,0,0,Everyone,Social,Social,Social
8700,PHOTOGRAPHY,4.6,666,8.7,100000,0,0,Everyone,Photography,Photography,Photography
8701,LIFESTYLE,4.7,25,3.8,10000,0,0,Teen,Lifestyle,Lifestyle,Lifestyle
8702,SOCIAL,4.2,93,5.6,10000,0,0,Teen,Social,Social,Social
8703,LIFESTYLE,3.7,121,3.8,10000,0,0,Mature 17+,Lifestyle,Lifestyle,Lifestyle
8704,SOCIAL,4.7,38,4.1,5000,0,0,Everyone,Social,Social,Social
8705,SOCIAL,4.4,39,11,5000,0,0,Everyone,Social,Social,Social
8706,FAMILY,4.7,19,5.7,1000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8707,FAMILY,4.2,91,3.8,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8708,SOCIAL,4.6,12111,9.1,500000,0,0,Everyone,Social,Social,Social
8709,FAMILY,4.5,132,2.5,5000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8710,FAMILY,4.8,38,6.7,1000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8711,PHOTOGRAPHY,3.7,42,11,5000,0,0,Everyone,Photography,Photography,Photography
8712,ART_AND_DESIGN,4.3,132,7.7,10000,0,0,Everyone,Art & Design,Art & Design,Art & Design
8713,PHOTOGRAPHY,4.2,302,7,50000,0,0,Everyone,Photography,Photography,Photography
8714,FOOD_AND_DRINK,3.6,742,43,100000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8715,FOOD_AND_DRINK,4.1,336,13,100000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8716,BUSINESS,2.3,41,20,10000,0,0,Everyone,Business,Business,Business
8717,GAME,4.3,8432,59,500000,0,0,Everyone 10+,Adventure,Adventure,Adventure
8718,FOOD_AND_DRINK,4.6,42,3.9,100,0,0,Teen,Food & Drink,Food & Drink,Food & Drink
8719,FAMILY,4.5,7812,27,50000,1,19.99,Everyone 10+,Role Playing,Role Playing,Role Playing
8720,BUSINESS,4,3,16,1000,0,0,Everyone,Business,Business,Business
8721,FAMILY,4.2,1661,63,10000,1,9.99,Everyone,Role Playing,Role Playing,Role Playing
8722,PHOTOGRAPHY,4.6,617,12,10000,1,1.99,Everyone,Photography,Photography,Photography
8723,FAMILY,4.2,9659,30,100000,1,2.99,Everyone,Role Playing,Role Playing,Role Playing
8724,FAMILY,4.5,2576,44,10000,1,4.99,Everyone,Role Playing,Role Playing,Role Playing
8725,FOOD_AND_DRINK,4.3,19373,43,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8726,FAMILY,4.4,3358,17,100000,1,14.99,Everyone,Role Playing,Role Playing,Role Playing
8727,FOOD_AND_DRINK,3.6,145646,42,10000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8728,BUSINESS,4,3,6.3,500,0,0,Everyone,Business,Business,Business
8729,TOOLS,0,0,2.6,1,0,0,Everyone,Tools,Tools,Tools
8730,MAPS_AND_NAVIGATION,2.8,1911,20,100000,0,0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation
8731,LIFESTYLE,3.8,28140,16,1000000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8732,PHOTOGRAPHY,4.1,5485,13,1000000,0,0,Everyone,Photography,Photography,Photography
8733,FAMILY,3.8,11250,6.3,100000,1,9.99,Everyone 10+,Role Playing,Role Playing,Role Playing
8734,BUSINESS,3.4,15,2.7,10000,0,0,Everyone,Business,Business,Business
8735,FOOD_AND_DRINK,4.5,5093,56,500000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8736,FAMILY,4.3,8450,1.1,100000,1,13.99,Everyone,Role Playing,Role Playing,Role Playing
8737,FOOD_AND_DRINK,3.1,194,26,100000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8738,FAMILY,4.6,13492,56,100000,0,0,Teen,Role Playing,Role Playing,Role Playing
8739,SHOPPING,3.3,272,785,100000,0,0,Everyone,Shopping,Shopping,Shopping
8740,GAME,3.9,2362,25,100000,0,0,Everyone,Action,Action,Action
8741,GAME,4.2,139432,4.7,10000000,0,0,Everyone,Adventure,Adventure,Adventure
8742,FAMILY,4.9,707,6,10000,0,0,Everyone,Entertainment,Entertainment,Entertainment
8743,LIFESTYLE,3.9,1638,4.9,100000,0,0,Everyone,Lifestyle,Lifestyle,Lifestyle
8744,FOOD_AND_DRINK,3.4,6512,18,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8745,WEATHER,3.7,7896,37,1000000,0,0,Everyone,Weather,Weather,Weather
8746,FOOD_AND_DRINK,4.2,68270,66,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8747,FOOD_AND_DRINK,3.8,21381,41,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8748,GAME,4.6,58575,96,1000000,0,0,Teen,Action,Action,Action
8749,SPORTS,4.4,32881,76,1000000,0,0,Everyone,Sports,Sports,Sports
8750,COMMUNICATION,4,6,4.2,1000,0,0,Everyone,Communication,Communication,Communication
8751,FOOD_AND_DRINK,4.2,10225,36,1000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8752,PERSONALIZATION,0,1,3.9,100,0,0,Everyone,Personalization,Personalization,Personalization
8753,FOOD_AND_DRINK,4.2,441,24,100000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8754,FOOD_AND_DRINK,4.5,455496,35,10000000,0,0,Everyone,Food & Drink,Food & Drink,Food & Drink
8755,PRODUCTIVITY,4.6,84,23,1000,1,4.29,Mature 17+,Productivity,Productivity,Productivity
8756,GAME,4.4,475369,13,50000000,0,0,Everyone,Racing,Racing,Racing
8757,GAME,4.6,358633,19,10000000,0,0,Everyone,Racing,Racing,Racing
8758,TOOLS,4.5,1094094,37,100000000,0,0,Everyone,Tools,Tools,Tools
8759,TOOLS,3.7,23347,7.6,5000000,0,0,Everyone,Tools,Tools,Tools
8760,FAMILY,4.1,1626,96,100000,0,0,Everyone 10+,Simulation,Simulation,Simulation
8761,FAMILY,4.2,14432,35,500000,0,0,Everyone,Casual,Casual,Casual
8762,FAMILY,4,36578,37,1000000,0,0,Everyone,Education;Pretend Play,Education,Pretend Play
8763,GAME,4.5,14253,81,1000000,0,0,Everyone,Racing,Racing,Racing
8764,GAME,4.6,15829,95,1000000,0,0,Everyone,Racing,Racing,Racing
8765,TOOLS,4.5,101738,10,1000000,0,0,Everyone,Tools,Tools,Tools
8766,TOOLS,4.4,372553,21,10000000,0,0,Everyone,Tools,Tools,Tools
8767,VIDEO_PLAYERS,3.3,6716,4.7,500000,0,0,Mature 17+,Video Players & Editors,Video Players & Editors,Video Players & Editors
8768,FAMILY,4.2,3345,27,1000000,0,0,Everyone,Simulation,Simulation,Simulation
8769,FAMILY,4.2,200450,25,10000000,0,0,Everyone,Casual;Pretend Play,Casual,Pretend Play
8770,GAME,4,42182,3.4,1000000,0,0,Everyone,Arcade,Arcade,Arcade
8771,HEALTH_AND_FITNESS,4,87,33,10000,0,0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness
8772,GAME,4,2700,5.7,500000,0,0,Everyone,Board,Board,Board
8773,FAMILY,3.5,2310,3.1,500000,0,0,Everyone,Puzzle,Puzzle,Puzzle
8774,TOOLS,4.5,594406,37,10000000,0,0,Everyone,Tools,Tools,Tools
8775,FAMILY,3.9,3847,4.3,1000000,0,0,Everyone,Puzzle,Puzzle,Puzzle
8776,GAME,3.9,85317,4.5,5000000,0,0,Everyone,Board,Board,Board
8777,FAMILY,4.1,265,46,10000,1,2.99,Everyone,Education;Pretend Play,Education,Pretend Play
8778,FAMILY,4.4,54,33,500,1,2.99,Everyone,Puzzle,Puzzle,Puzzle
8779,FAMILY,4.2,1013,58,50000,1,2.99,Everyone,Education;Creativity,Education,Creativity
8780,FAMILY,4.4,2311,9.3,100000,1,1.99,Everyone,Casual;Pretend Play,Casual,Pretend Play
8781,FAMILY,4.3,2419,6.2,100000,0,0,Everyone,Puzzle,Puzzle,Puzzle
8782,GAME,4.1,97209,6.7,1000000,0,0,Everyone,Board,Board,Board
8783,FAMILY,4,4518,41,1000000,0,0,Everyone,Simulation,Simulation,Simulation
8784,GAME,4.3,146,6,10000,0,0,Mature 17+,Music,Music,Music
8785,FAMILY,4.4,3397,9.5,50000,1,3.99,Everyone,Casual;Pretend Play,Casual,Pretend Play
8786,FAMILY,4.5,3580,60,100000,0,0,Everyone,Casual,Casual,Casual
8787,GAME,4.6,18,31,100,1,4.99,Mature 17+,Adventure,Adventure,Adventure
8788,FAMILY,3.7,11748,36,1000000,0,0,Teen,Casual,Casual,Casual
